,x,y,z,pred_x,pred_y,pred_z
1961,-233.94,-0.0901526,-110.5,-316.73914,151.3024,-129.29198
1962,-233.882,-0.199987,-110.51,-345.2411,164.67886,-133.95947
1963,-233.744,-0.460002,-110.537,-358.49567,168.2183,-137.63756
1964,-233.654,-0.615701,-110.563,-372.2751,173.66168,-140.19926
1965,-233.569,-0.751783,-110.594,-384.6081,177.22548,-143.8519
1966,-233.452,-0.916208,-110.646,-414.7082,178.82869,-146.5797
1967,-233.349,-1.0394,-110.697,-422.93958,165.75797,-146.19554
1968,-233.168,-1.21682,-110.798,-435.59537,175.15514,-146.98721
1969,-233.057,-1.30315,-110.864,-441.35535,166.88081,-146.95857
1970,-232.895,-1.40609,-110.967,-439.30896,172.10954,-146.94864
1971,-232.734,-1.48833,-111.069,-431.9487,152.38428,-146.41234
1972,-232.579,-1.56018,-111.154,-428.7235,149.21008,-146.27632
1973,-232.392,-1.63927,-111.239,-426.56567,163.88312,-146.49739
1974,-232.231,-1.69976,-111.299,-419.69104,173.21445,-146.58487
1975,-232.047,-1.76078,-111.356,-416.78906,188.60945,-146.51994
1976,-231.848,-1.81707,-111.404,-409.81543,182.33084,-145.33054
1977,-231.678,-1.85805,-111.436,-399.79443,179.82156,-143.92856
1978,-231.526,-1.88914,-111.458,-382.65802,171.47664,-143.26694
1979,-231.318,-1.92428,-111.479,-370.9871,169.4923,-141.92354
1980,-231.117,-1.95021,-111.49,-366.62943,166.88602,-140.73314
1981,-230.948,-1.96644,-111.494,-367.27628,176.69165,-140.4751
1982,-230.799,-1.97663,-111.494,-361.30215,171.16006,-139.77513
1983,-230.556,-1.98569,-111.487,-355.29166,165.26607,-138.42557
1984,-230.393,-1.9868,-111.479,-350.4651,159.36792,-137.4379
1985,-230.049,-1.97712,-111.453,-347.98065,165.51697,-136.4127
1986,-229.928,-1.9702,-111.441,-344.84946,165.341,-136.35826
1987,-229.613,-1.94412,-111.408,-343.35013,168.14584,-135.79152
1988,-229.381,-1.91808,-111.38,-337.67224,165.36987,-135.48428
1989,-229.27,-1.90381,-111.365,-341.71332,164.57133,-134.73038
1990,-228.934,-1.85403,-111.321,-336.12775,164.05646,-133.77463
1991,-228.759,-1.82436,-111.297,-333.11426,160.31749,-133.31676
1992,-228.506,-1.7778,-111.261,-340.14758,164.17168,-132.90862
1993,-228.43,-1.76292,-111.25,-337.13,164.38635,-132.20665
1994,-227.933,-1.65709,-111.179,-334.28842,161.80594,-131.29665
1995,-227.701,-1.60345,-111.146,-337.16742,163.2011,-130.89687
1996,-227.455,-1.544,-111.111,-340.44226,164.03111,-130.78209
1997,-227.325,-1.51165,-111.093,-344.2247,163.1203,-129.88347
1998,-226.881,-1.39697,-111.032,-339.57608,160.71312,-129.59984
1999,-226.551,-1.30879,-110.989,-346.85138,166.96695,-129.08157
2000,-226.353,-1.25464,-110.964,-347.71747,164.19693,-129.06264
2001,-226.061,-1.17384,-110.93,-337.53375,159.32913,-128.87149
2002,-225.712,-1.07625,-110.916,-344.5383,162.74348,-128.65797
2003,-225.253,-0.947095,-110.92,-345.98798,163.59425,-127.895485
2004,-224.777,-0.814231,-110.926,-342.38684,161.62259,-127.46915
2005,-224.477,-0.731491,-110.931,-349.02133,162.87274,-127.211945
2006,-224.051,-0.616801,-110.937,-351.68176,162.1992,-126.63976
2007,-223.527,-0.48061,-110.945,-347.9657,163.36096,-126.2625
2008,-223.056,-0.362923,-110.925,-347.42886,163.23108,-125.787766
2009,-222.721,-0.284504,-110.922,-350.88593,163.2232,-125.32185
2010,-222.624,-0.262422,-110.922,-352.7112,162.60237,-124.918915
2011,-222.105,-0.151515,-110.93,-352.33954,162.72842,-125.338104
2012,-221.668,-0.0664525,-110.937,-346.85706,160.62598,-124.95536
2013,-221.231,0.0130749,-110.921,-351.92236,162.9389,-124.81044
2014,-220.65,0.103209,-110.919,-353.81604,164.76483,-124.33607
2015,-220.009,0.183437,-110.93,-357.72278,165.05331,-124.24042
2016,-219.467,0.239746,-110.911,-358.46924,165.04466,-124.51549
2017,-218.952,0.279176,-110.91,-358.5986,165.0545,-124.2737
2018,-218.292,0.312393,-110.917,-359.50116,166.6091,-124.97475
2019,-217.604,0.330618,-110.906,-360.63715,166.04922,-124.97308
2020,-217.116,0.333203,-110.901,-364.58997,166.61453,-125.2863
2021,-216.483,0.324908,-110.901,-358.97455,164.99722,-125.75102
2022,-215.851,0.305904,-110.902,-361.19064,165.17946,-125.94028
2023,-215.42,0.287807,-110.901,-356.1507,166.2436,-126.16371
2024,-214.917,0.262345,-110.9,-363.1039,166.58044,-126.058205
2025,-214.313,0.226856,-110.899,-367.03973,169.93936,-126.48279
2026,-213.723,0.188432,-110.897,-370.5065,171.02942,-127.62178
2027,-213.305,0.159762,-110.896,-370.64636,169.37715,-128.14589
2028,-212.816,0.125285,-110.894,-372.30164,170.95706,-128.58723
2029,-212.24,0.0844288,-110.892,-374.80377,171.66637,-128.78914
2030,-211.679,0.0452279,-110.877,-382.16876,175.24307,-128.98096
2031,-211.362,0.0237665,-110.874,-384.9911,178.364,-129.26321
2032,-210.944,-0.00354741,-110.872,-388.6928,181.49443,-129.5382
2033,-210.396,-0.0372484,-110.87,-391.46542,181.23257,-129.78114
2034,-209.848,-0.0680963,-110.868,-392.87637,180.90213,-130.41429
2035,-209.429,-0.0894529,-110.867,-394.36844,180.67079,-130.89412
2036,-209.025,-0.108127,-110.867,-396.4523,179.65282,-130.97508
2037,-208.491,-0.129712,-110.866,-399.70535,181.60442,-131.20918
2038,-207.957,-0.147664,-110.865,-398.77103,181.67735,-131.22423
2039,-207.451,-0.161267,-110.865,-402.64847,181.65846,-131.33543
2040,-207.335,-0.163917,-110.865,-403.5169,181.85237,-131.31184
2041,-206.931,-0.171872,-110.865,-403.47614,182.12372,-131.26428
2042,-206.57,-0.177272,-110.864,-405.194,182.82764,-131.24017
2043,-206.411,-0.179154,-110.864,-404.02014,182.24976,-131.14784
2044,-205.934,-0.183052,-110.864,-406.3617,182.26735,-131.02876
2045,-205.385,-0.184525,-110.861,-407.33585,183.10603,-130.92067
2046,-204.922,-0.183623,-110.849,-410.7914,182.8132,-130.8796
2047,-204.402,-0.180093,-110.846,-408.40955,182.23923,-130.94641
2048,-203.824,-0.173632,-110.844,-409.21228,181.08868,-130.74976
2049,-203.245,-0.164958,-110.842,-408.41238,180.35999,-130.85551
2050,-202.811,-0.157275,-110.841,-407.48697,177.68925,-130.49971
2051,-202.334,-0.147907,-110.839,-408.51703,176.8639,-130.45221
2052,-201.755,-0.135607,-110.838,-405.50037,175.63248,-130.31477
2053,-201.176,-0.122664,-110.837,-407.80353,174.33582,-130.47397
2054,-200.757,-0.113099,-110.836,-410.86533,173.92886,-130.50447
2055,-200.251,-0.101571,-110.835,-410.3958,173.4403,-130.31728
2056,-199.657,-0.0883648,-110.834,-411.56348,171.8284,-130.37709
2057,-199.064,-0.0757697,-110.833,-415.84784,172.3355,-130.18733
2058,-198.659,-0.0676533,-110.833,-416.2386,171.94324,-130.2545
2059,-198.153,-0.0581713,-110.831,-414.3806,173.55836,-130.46777
2060,-197.517,-0.0473501,-110.817,-416.11343,172.85248,-130.13982
2061,-196.909,-0.0385393,-110.813,-416.99112,173.1757,-130.7819
2062,-196.562,-0.0341559,-110.812,-417.51065,173.138,-130.71565
2063,-195.983,-0.0279146,-110.811,-420.17786,173.50446,-131.0244
2064,-195.405,-0.0229998,-110.809,-418.03168,173.77458,-130.95
2065,-194.797,-0.0192304,-110.808,-420.12695,171.42154,-130.67859
2066,-194.392,-0.017475,-110.807,-420.25967,172.24336,-130.44522
2067,-193.871,-0.0160551,-110.806,-418.41345,170.94841,-130.70734
2068,-193.249,-0.015496,-110.805,-419.02014,171.72319,-131.08578
2069,-192.627,-0.0160357,-110.804,-420.03262,169.9325,-130.88757
2070,-192.251,-0.0168277,-110.803,-417.90576,169.208,-131.05743
2071,-191.947,-0.0176924,-110.803,-417.91693,170.1817,-131.21397
2072,-191.325,-0.0199997,-110.802,-417.4645,169.70477,-131.49152
2073,-190.718,-0.0227369,-110.787,-417.03967,169.36238,-131.74586
2074,-190.11,-0.0259355,-110.784,-422.17288,169.33824,-131.33379
2075,-189.503,-0.0293938,-110.781,-418.1142,167.4624,-131.08345
2076,-188.895,-0.0329636,-110.78,-419.84442,169.25142,-131.57307
2077,-188.288,-0.0365156,-110.778,-419.813,167.46893,-131.53534
2078,-188.042,-0.0379218,-110.777,-421.9653,167.64932,-131.47672
2079,-187.868,-0.0388977,-110.777,-421.11053,167.51317,-131.5776
2080,-187.275,-0.0420951,-110.776,-420.9748,166.50348,-131.89803
2081,-186.335,-0.0465854,-110.774,-420.15887,167.4023,-132.55852
2082,-185.785,-0.0488018,-110.773,-420.32098,165.4225,-132.20056
2083,-185.308,-0.05045,-110.772,-423.2672,166.54156,-131.4792
2084,-184.686,-0.0521895,-110.771,-418.3681,165.11603,-131.35025
2085,-184.136,-0.0533323,-110.771,-423.66074,165.53835,-131.20338
2086,-183.89,-0.0537238,-110.77,-423.40045,166.59483,-131.16595
2087,-183.514,-0.0541871,-110.759,-424.32,166.1493,-131.06432
2088,-182.964,-0.0545559,-110.753,-424.5501,167.35246,-131.38179
2089,-182.502,-0.054599,-110.751,-424.11182,164.15372,-131.41481
2090,-182.241,-0.0545218,-110.75,-424.3198,163.918,-131.60765
2091,-181.561,-0.0540003,-110.748,-423.3504,163.11888,-131.8845
2092,-180.997,-0.0532494,-110.747,-425.60086,163.59192,-132.1316
2093,-180.824,-0.0529663,-110.746,-425.9411,162.05006,-131.62535
2094,-180.042,-0.05143,-110.744,-426.53693,161.60059,-131.55373
2095,-179.623,-0.0504532,-110.744,-427.46063,159.85701,-131.22055
2096,-179.464,-0.0500596,-110.743,-429.99274,160.5245,-131.73795
2097,-178.668,-0.0479393,-110.742,-429.46136,160.17036,-131.5334
2098,-178.234,-0.0467024,-110.741,-427.68536,162.4122,-131.60623
2099,-178.003,-0.0460274,-110.741,-428.6625,161.19286,-131.37585
2100,-177.453,-0.0443985,-110.74,-428.91495,159.87657,-131.32394
2101,-176.904,-0.0427579,-110.74,-430.51334,161.81088,-131.55241
2102,-176.47,-0.0414564,-110.732,-427.5182,162.45024,-132.12596
2103,-175.905,-0.039808,-110.724,-427.05975,160.47606,-132.03136
2104,-175.24,-0.0379656,-110.721,-429.56058,163.93095,-132.24342
2105,-174.589,-0.03628,-110.719,-427.87363,163.3785,-131.97542
2106,-174.473,-0.0359941,-110.719,-429.32016,161.88345,-132.11653
2107,-173.634,-0.0340573,-110.717,-429.9021,161.89648,-132.03001
2108,-173.041,-0.0328419,-110.715,-428.04462,161.87965,-132.0608
2109,-172.39,-0.0316604,-110.714,-423.78735,162.00043,-131.75278
2110,-171.812,-0.0307441,-110.713,-426.62732,161.48212,-131.42212
2111,-171.19,-0.0298956,-110.712,-427.6072,159.58746,-131.43002
2112,-170.77,-0.0293994,-110.712,-426.58093,157.77138,-131.2982
2113,-170.192,-0.0288086,-110.711,-427.21887,158.12059,-131.69162
2114,-169.57,-0.0282458,-110.696,-424.03043,156.5339,-131.75072
2115,-169.034,-0.027873,-110.692,-422.90292,156.69661,-131.55696
2116,-168.774,-0.0277188,-110.691,-423.06537,154.86835,-131.39189
2117,-168.21,-0.0274342,-110.689,-424.38312,154.43393,-131.39777
2118,-167.588,-0.0271852,-110.688,-426.7574,154.94247,-131.41168
2119,-166.966,-0.0269872,-110.686,-423.88452,155.85112,-131.12723
2120,-166.46,-0.0268523,-110.685,-423.63657,155.75536,-130.94557
2121,-165.838,-0.0267052,-110.684,-424.67297,156.55573,-130.69952
2122,-165.187,-0.0265587,-110.682,-424.26852,158.28429,-130.47325
2123,-164.695,-0.0264439,-110.682,-425.99994,158.67433,-130.74782
2124,-164.304,-0.026346,-110.681,-427.08127,158.69872,-130.59126
2125,-163.595,-0.0261443,-110.68,-427.33475,156.71739,-130.8395
2126,-162.8,-0.0258683,-110.679,-424.0191,156.56592,-130.77435
2127,-162.294,-0.0256358,-110.666,-422.1655,156.94621,-130.799
2128,-161.7,-0.0253506,-110.661,-418.6413,154.59706,-130.23906
2129,-161.05,-0.0249987,-110.659,-418.3184,153.75893,-130.18098
2130,-160.5,-0.024664,-110.657,-419.41013,154.88074,-130.05037
2131,-159.994,-0.0243249,-110.655,-419.80225,155.98158,-130.02052
2132,-159.343,-0.0238462,-110.654,-420.7494,155.8619,-130.68724
2133,-158.692,-0.0233222,-110.653,-419.91553,154.79874,-130.79465
2134,-158.142,-0.022847,-110.651,-419.53915,154.7505,-130.67775
2135,-157.621,-0.0223718,-110.651,-417.5305,154.61627,-130.49518
2136,-156.97,-0.0217477,-110.65,-420.241,154.16197,-130.5602
2137,-156.363,-0.0211395,-110.649,-420.48422,155.56,-130.54114
2138,-156.001,-0.0207677,-110.648,-416.71426,154.34233,-130.10167
2139,-155.437,-0.0201698,-110.645,-417.1225,154.27936,-129.90492
2140,-154.786,-0.0194499,-110.631,-415.94495,155.6479,-129.6201
2141,-154.15,-0.018763,-110.628,-416.15747,154.67638,-129.4088
2142,-153.716,-0.0182947,-110.627,-418.6344,154.31985,-129.82037
2143,-153.021,-0.0175473,-110.625,-419.97937,156.11179,-129.79488
2144,-152.443,-0.0169285,-110.623,-419.31747,157.20624,-129.6337
2145,-151.922,-0.0163768,-110.622,-419.70868,157.77063,-129.57234
2146,-151.459,-0.0158915,-110.621,-416.0375,156.72978,-129.54135
2147,-150.851,-0.0152633,-110.62,-415.4389,157.05942,-129.78487
2148,-150.215,-0.0146171,-110.619,-413.9458,156.53908,-129.83371
2149,-149.723,-0.0141267,-110.618,-414.22644,157.14038,-130.01244
2150,-149.231,-0.0136444,-110.618,-414.59772,156.97511,-130.14229
2151,-148.595,-0.0130322,-110.617,-412.3065,157.10008,-130.05582
2152,-147.944,-0.0123933,-110.604,-413.50085,158.58745,-129.94876
2153,-147.438,-0.0119206,-110.599,-409.39545,158.10559,-129.82436
2154,-146.859,-0.0113998,-110.597,-407.16086,158.08409,-129.57964
2155,-146.208,-0.0108283,-110.595,-404.26837,157.1938,-129.88365
2156,-145.629,-0.0103304,-110.593,-402.17603,156.44324,-130.30382
2157,-145.152,-0.00992557,-110.592,-404.332,156.78694,-129.97304
2158,-144.501,-0.00938054,-110.59,-400.83063,156.69174,-129.87025
2159,-143.836,-0.00882968,-110.589,-397.6399,157.41772,-129.3511
2160,-143.387,-0.00846089,-110.588,-396.13696,158.45392,-129.33038
2161,-142.939,-0.00809332,-110.588,-393.20132,157.51797,-129.24858
2162,-142.317,-0.00758431,-110.587,-393.1604,155.3284,-129.40947
2163,-141.666,-0.0070512,-110.586,-391.7943,155.45761,-129.39357
2164,-141.261,-0.0067186,-110.585,-390.91602,155.88956,-129.36176
2165,-140.697,-0.00622961,-110.574,-389.88855,155.86461,-129.1204
2166,-140.06,-0.00569473,-110.567,-394.69775,158.49591,-128.79909
2167,-139.424,-0.00516728,-110.565,-391.30542,158.5338,-128.78728
2168,-138.918,-0.00474648,-110.563,-390.80212,159.5397,-129.2801
2169,-138.353,-0.00427509,-110.562,-388.65933,160.06894,-129.1603
2170,-137.702,-0.00372714,-110.56,-388.91248,160.7095,-129.23988
2171,-137.095,-0.00321133,-110.559,-389.956,159.88112,-128.61531
2172,-136.719,-0.00288977,-110.558,-388.4735,159.0923,-128.13506
2173,-136.097,-0.00235409,-110.557,-386.77878,159.43723,-127.93702
2174,-135.475,-0.00181357,-110.556,-386.02148,156.91383,-128.01888
2175,-134.969,-0.00137011,-110.555,-381.89868,156.56006,-128.25641
2176,-134.491,-0.000949248,-110.555,-379.91763,156.01654,-128.39859
2177,-133.855,-0.000382716,-110.553,-379.5658,154.56253,-127.94486
2178,-133.233,0.00020184,-110.539,-376.82437,153.28258,-128.33372
2179,-132.669,0.000708669,-110.535,-380.1432,153.60878,-128.10596
2180,-132.075,0.00123882,-110.533,-379.84323,152.31918,-127.68719
2181,-131.54,0.00171723,-110.532,-374.68655,151.67632,-127.46449
2182,-130.918,0.00227353,-110.53,-370.39066,152.4399,-127.67076
2183,-130.672,0.00249357,-110.529,-371.46497,150.59319,-127.57507
2184,-130.18,0.00293378,-110.528,-371.5105,149.89058,-127.4964
2185,-129.587,0.00346485,-110.527,-373.0445,150.51889,-127.55272
2186,-128.994,0.00399609,-110.526,-375.73273,150.88481,-127.409584
2187,-128.517,0.00442375,-110.525,-375.4475,152.28949,-127.66814
2188,-128.112,0.00478664,-110.525,-377.82965,152.98274,-127.842804
2189,-127.504,0.00533101,-110.524,-380.2163,153.02861,-127.79776
2190,-126.911,0.00586241,-110.523,-380.64212,153.72356,-127.90922
2191,-126.737,0.00601794,-110.523,-376.14877,152.9461,-128.54388
2192,-126.419,0.00631436,-110.517,-375.51874,153.68259,-128.40657
2193,-126.158,0.00656243,-110.51,-376.5197,153.55151,-128.35512
2194,-125.884,0.0068132,-110.507,-376.10577,153.37285,-128.41083
2195,-125.594,0.00707253,-110.505,-377.06955,153.76787,-128.32979
2196,-125.189,0.00743257,-110.503,-377.50632,151.77573,-128.68683
2197,-125.015,0.00758631,-110.503,-376.87753,152.48137,-128.16678
2198,-124.379,0.00814819,-110.501,-378.03516,152.6625,-128.19032
2199,-123.858,0.00860636,-110.499,-376.93536,150.60503,-128.12244
2200,-123.669,0.00877154,-110.499,-377.25372,151.19125,-128.07843
2201,-123.062,0.00930448,-110.497,-374.91626,149.41382,-128.00645
2202,-122.541,0.00976063,-110.496,-373.54248,150.25572,-127.89806
2203,-122.41,0.00987461,-110.496,-370.94138,148.22578,-127.875854
2204,-122.077,0.0101658,-110.495,-369.68057,147.46481,-127.78499
2205,-121.933,0.0102924,-110.495,-367.13693,146.25232,-127.86527
2206,-121.513,0.0106595,-110.494,-368.02502,145.14917,-127.895454
2207,-121.252,0.0108874,-110.494,-372.45978,146.75728,-128.03368
2208,-120.978,0.0111277,-110.494,-373.79672,146.97523,-128.15837
2209,-120.775,0.0113037,-110.493,-372.4276,147.31357,-127.848595
2210,-120.211,0.0117764,-110.492,-368.59216,145.7751,-127.89252
2211,-119.82,0.0120694,-110.492,-368.80798,142.63681,-128.0465
2212,-119.632,0.012193,-110.491,-366.49255,141.65596,-128.00146
2213,-119.055,0.0124575,-110.491,-363.0746,140.35335,-127.494064
2214,-118.524,0.0124438,-110.49,-367.01324,141.88109,-127.14052
2215,-118.153,0.0121633,-110.492,-366.94415,143.41002,-126.837845
2216,-118.054,0.0120231,-110.494,-368.07196,137.82607,-126.32144
2217,-117.681,0.0111011,-110.513,-386.69116,142.36467,-124.18102
2218,-117.417,0.0118016,-110.53,-399.9166,153.48393,-129.71104
2219,-117.329,0.0138293,-110.54,-421.62595,170.74557,-133.71187
2220,-117.16,0.0225851,-110.565,-439.46582,185.90656,-139.44194
2221,-116.937,0.049119,-110.613,-445.09177,189.97006,-141.53635
2222,-116.727,0.0979171,-110.677,-447.30133,198.74231,-143.22641
2223,-116.618,0.136165,-110.721,-443.43555,195.65842,-143.82234
2224,-116.455,0.217046,-110.804,-443.8101,196.22841,-143.7225
2225,-116.342,0.297073,-110.88,-443.76462,196.64423,-143.44691
2226,-116.222,0.41572,-110.987,-443.15234,193.54868,-142.56816
2227,-116.16,0.496471,-111.058,-442.86444,191.14322,-141.50308
2228,-116.081,0.62798,-111.167,-441.1992,192.49995,-141.02911
2229,-116.017,0.75132,-111.256,-443.63068,193.04007,-140.55688
2230,-115.956,0.887414,-111.341,-439.10663,186.5943,-140.56807
2231,-115.894,1.04493,-111.422,-437.5529,188.02098,-139.31244
2232,-115.848,1.18175,-111.478,-433.74515,181.6988,-138.73788
2233,-115.806,1.32232,-111.524,-430.96304,173.50063,-137.82996
2234,-115.756,1.52166,-111.571,-428.98282,173.35056,-136.65587
2235,-115.732,1.63332,-111.59,-425.8153,165.5759,-135.71019
2236,-115.693,1.86278,-111.615,-425.72693,166.9566,-134.75441
2237,-115.675,2.00036,-111.621,-424.15112,162.37288,-134.74327
2238,-115.659,2.16089,-111.624,-422.7088,157.59158,-133.86299
2239,-115.653,3.21535,-111.538,-418.57428,154.73422,-133.0586
2240,-115.697,3.74747,-111.462,-406.00946,149.65462,-130.0561
2241,-115.729,4.03309,-111.418,-398.97308,143.35986,-128.88957
2242,-115.778,4.39703,-111.36,-394.50952,143.97159,-128.29062
2243,-115.839,4.79293,-111.297,-391.83795,143.00653,-127.980194
2244,-115.907,5.19601,-111.233,-383.1704,140.70714,-127.474434
2245,-115.96,5.48976,-111.188,-376.94556,140.56985,-126.74707
2246,-116.025,5.83852,-111.136,-374.56,139.4042,-126.81561
2247,-116.112,6.29644,-111.071,-365.93433,135.40274,-126.724945
2248,-116.202,6.76033,-111.009,-360.0141,132.19315,-126.64925
2249,-116.272,7.12207,-110.967,-357.40088,129.7744,-125.67386
2250,-116.291,7.21661,-110.961,-352.83282,129.4424,-125.42862
2251,-116.35,7.52928,-110.956,-349.6211,130.33507,-125.291725
2252,-116.409,7.84424,-110.96,-344.8056,127.7691,-125.34335
2253,-116.449,8.06439,-110.964,-343.45462,128.75209,-125.62504
2254,-116.541,8.59028,-110.975,-340.54114,130.92873,-125.61018
2255,-116.63,9.13394,-110.986,-351.19647,133.80566,-124.80147
2256,-116.706,9.6386,-110.99,-340.9572,132.58815,-124.7194
2257,-116.771,10.1168,-110.973,-341.7354,131.97661,-124.676605
2258,-116.841,10.7396,-110.981,-349.44067,133.32962,-124.14304
2259,-116.895,11.3647,-110.986,-352.4041,136.87866,-123.26287
2260,-116.927,11.8343,-110.971,-356.1626,134.62646,-122.78131
2261,-116.952,12.5193,-110.981,-356.12262,133.80504,-122.13983
2262,-116.957,13.1762,-110.976,-354.24872,134.01671,-121.15297
2263,-116.946,13.776,-110.966,-357.54642,134.23672,-120.72839
2264,-116.922,14.2902,-110.971,-350.55243,133.31836,-121.41189
2265,-116.877,14.9609,-110.978,-345.98297,128.10374,-121.6985
2266,-116.817,15.6167,-110.98,-341.55658,127.731544,-121.48489
2267,-116.76,16.1435,-110.971,-344.94385,127.83539,-122.23394
2268,-116.683,16.7695,-110.97,-343.5993,123.49216,-121.3534
2269,-116.589,17.4518,-110.969,-338.61243,123.43981,-121.4952
2270,-116.502,18.0343,-110.968,-324.37305,124.82473,-121.46204
2271,-116.456,18.3326,-110.967,-318.11566,123.7161,-120.671486
2272,-116.355,18.9717,-110.965,-321.35638,123.724846,-120.02341
2273,-116.251,19.6108,-110.964,-324.08057,118.34493,-119.0561
2274,-116.158,20.1792,-110.962,-327.44724,114.93995,-118.65553
